YEARMADERANGE,BEDROOMS,NCOMBATH,NHAFBATH,WALLTYPE,OUTLET,STOVEN,SEPCOOKTUSE,SEPOVENUSE,AMTMICRO,NUMMEAL,TOAST,COFFEE,DWASHUSE,AGEDW,WASHTEMP,DRYRUSE,TVCOLOR,TVSIZE1,TVONWD1,TVONWE1,TVAUDIOSYS,DESKTOP,NUMLAPTOP,NUMTABLET,ELPERIPH,NUMSMPHONE,INTERNET,INWIRELESS,HEATHOME,EQUIPAGE,NUMBERAC,NUMCFAN,NOTMOIST,LGTINNUM,LGTIN4,HHAGE,EDUCATION,NUMADULT,ATHOME,MONEYPY,NOHEATBROKE,NOHEATEL,NOHEATDAYS,USESOLAR,TOTCSQFT,TOTHSQFT,TOTSQFT_EN,CDD30YR,KWH,KWHSPH,KWHCOL,KWHLGT
4,3,3,0,1,1,1,0,0,7,3,0,0,4,41,3,7,5,2,3,3,0,1,0,3,1,1,1,1,1,6,0,0,0,2,8,77,4,2,5,4,0,0,0,0,1396,2548,2548,1176,11612.533,0.0,1723.172,2886.001
5,3,2,0,3,1,1,0,0,18,2,1,1,1,3,2,5,5,2,4,3,0,1,0,0,1,1,1,0,1,6,0,1,0,3,5,71,3,3,5,1,0,0,0,0,1616,2020,3232,881,18298.647,8109.125,1079.953,1133.194
2,2,1,0,3,1,1,0,0,10,2,1,1,2,3,2,6,2,2,3,4,1,0,2,2,1,2,1,1,1,3,0,1,0,2,0,34,4,2,2,5,0,0,0,0,1696,1696,1696,683,5975.882,0.0,754.512,86.093
5,2,2,0,1,0,1,0,0,20,3,1,1,3,2,2,2,1,2,3,3,0,0,2,0,1,2,1,1,1,3,1,1,0,1,0,24,4,2,1,2,0,0,0,0,301,1205,1205,866,4143.641,0.0,263.55,74.124
4,2,1,0,1,0,1,0,0,4,5,1,1,2,41,0,0,2,3,4,4,0,0,0,0,0,0,0,0,1,2,1,0,0,2,4,56,2,2,5,2,0,0,0,0,261,1043,1043,374,2939.787,335.693,78.983,310.993
6,3,3,1,1,1,1,0,0,25,3,1,0,3,2,2,5,6,4,3,4,1,0,3,2,1,4,1,1,1,3,0,3,0,4,20,48,4,3,3,8,0,0,0,0,2300,2300,2300,1908,26624.736,0.0,2790.78,4441.973
7,4,3,1,1,1,1,0,0,7,3,0,1,1,3,2,3,1,3,2,3,1,1,0,0,1,2,1,1,1,1,0,4,0,5,7,60,5,2,2,8,0,0,0,0,4710,4710,4710,902,7470.586,0.0,1109.128,1327.453
2,3,2,0,4,1,0,14,4,20,1,1,1,3,42,2,4,2,3,4,3,0,0,1,0,1,0,1,0,1,3,0,5,0,2,10,76,2,2,2,2,0,0,0,0,1493,1493,1493,2899,25131.877,8209.879,5777.038,1902.5
7,3,2,0,4,1,1,0,0,25,2,1,1,0,42,2,1,3,3,5,5,0,1,0,0,1,1,1,1,1,5,0,5,0,3,2,74,3,1,5,2,0,0,0,0,1974,1974,4198,1597,13951.0,0.0,3330.533,485.532
6,2,2,0,1,0,1,0,0,0,3,0,1,1,1,2,3,2,3,3,5,0,0,1,1,1,2,1,1,0,0,0,1,0,1,5,48,2,3,0,2,0,0,0,0,1115,0,1115,4314,11896.241,0.0,3307.974,745.728
5,0,1,0,1,1,1,0,0,10,4,0,1,0,0,3,0,1,3,4,4,0,0,1,1,1,1,1,1,1,4,0,0,0,1,8,50,1,1,5,1,0,0,0,0,613,613,613,2438,5088.717,0.0,2339.147,842.207
5,3,2,0,1,1,1,0,0,10,4,0,0,2,42,3,6,4,2,3,5,0,1,1,2,1,3,1,1,1,4,1,0,1,3,2,53,3,2,2,4,0,0,0,0,1680,1680,2390,825,11201.0,222.987,981.918,288.828
7,3,2,0,3,1,1,0,0,6,2,1,1,2,3,3,2,5,2,3,4,0,1,1,2,1,1,1,1,1,3,0,1,1,3,12,51,4,2,0,4,0,0,0,0,3106,3106,3106,604,5430.993,0.0,224.943,839.407
8,4,3,1,6,0,0,3,5,5,4,0,1,2,1,3,2,3,3,3,3,0,0,2,2,0,4,1,1,1,1,0,2,0,4,8,30,4,1,0,8,0,0,0,0,4728,4728,4728,3435,7722.177,0.0,2574.558,742.096
7,3,3,0,1,1,1,2,0,7,4,1,0,1,3,3,1,2,3,4,5,0,0,0,1,0,1,1,0,1,3,0,1,0,2,3,41,3,1,5,5,0,0,0,0,2636,2636,2636,750,7597.0,0.0,1072.916,544.854
6,2,2,0,1,0,1,0,0,20,2,1,1,5,41,3,3,1,2,4,5,0,0,0,0,0,4,1,0,1,5,0,3,0,2,6,23,2,2,5,1,0,1,14,0,1326,1326,1326,1525,9185.836,2118.882,637.899,829.552
6,5,3,1,2,1,1,0,0,17,3,1,1,7,1,3,10,3,4,1,2,1,1,4,3,1,2,1,1,1,4,0,6,0,4,25,38,4,2,5,3,0,0,0,0,3829,3829,3829,1375,16984.936,0.0,5332.672,1774.577
7,4,4,1,3,1,1,0,0,11,2,0,1,3,41,2,1,4,3,3,3,2,1,1,3,1,2,1,1,1,4,0,5,0,5,22,72,5,2,5,8,0,0,0,0,2000,2000,3200,1410,28545.766,8071.483,2094.184,2962.954
7,3,3,0,3,1,1,0,0,30,1,0,1,4,3,3,5,2,3,2,2,1,0,4,4,1,4,1,1,1,3,0,4,0,2,10,46,5,2,1,7,0,0,0,0,4292,4292,4292,2405,22973.0,6830.125,5624.139,1100.149
7,3,2,1,2,1,1,0,0,30,1,1,1,3,41,3,10,4,3,5,5,0,1,2,2,3,2,1,1,1,3,0,2,0,3,20,75,2,2,5,3,0,0,0,0,0,3672,3672,93,15303.788,0.0,0.0,3324.197
6,3,2,0,4,1,1,0,0,7,3,1,0,3,42,3,8,2,2,2,3,0,0,3,2,0,3,1,1,1,6,0,0,0,2,26,30,4,3,2,5,0,0,0,0,1394,1394,1394,1012,6216.252,0.0,396.188,1221.995
6,4,2,3,1,0,1,14,12,29,1,1,1,4,1,1,25,5,1,5,5,0,0,0,0,0,0,0,0,1,2,0,2,0,1,2,54,2,5,5,1,0,0,0,0,1349,3098,3098,3291,20419.138,0.0,7333.67,830.752
2,4,2,0,3,0,2,0,0,2,1,1,1,7,1,3,7,3,4,5,1,0,1,3,2,4,3,1,1,1,5,5,2,1,3,10,71,2,3,5,4,0,0,8,0,2864,3882,4546,812,13377.79,0.0,3290.574,1187.579
2,1,1,0,4,0,1,0,0,4,5,0,0,0,0,0,0,2,1,5,5,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,64,3,1,5,2,0,0,0,0,203,608,608,1437,4371.0,0.0,359.976,238.652
3,2,1,0,2,1,1,0,10,15,4,1,1,0,0,2,2,3,3,2,4,0,0,2,0,0,3,1,1,1,3,0,1,1,1,10,43,4,3,0,4,0,0,0,0,884,1258,1258,722,14083.0,803.685,358.492,1847.128
6,5,1,2,3,1,1,15,4,15,1,1,1,6,1,2,5,4,3,4,4,0,1,0,1,1,1,1,1,1,3,0,11,1,3,42,65,2,3,5,2,0,0,0,0,2520,2100,3360,1275,17605.647,1568.605,1528.111,6732.898
4,3,1,1,1,0,1,0,0,5,4,1,0,1,3,3,2,3,4,2,3,0,1,0,2,0,2,1,1,1,3,0,3,1,1,10,40,4,1,5,2,0,0,0,0,1232,1232,1232,525,6979.725,0.0,724.646,2044.613
4,2,1,0,1,0,1,0,0,50,1,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,1,6,0,0,0,2,4,33,2,2,0,2,0,0,0,0,0,1213,1213,852,5830.0,0.0,0.0,277.43
4,3,1,1,2,1,1,0,0,21,2,0,0,0,0,2,3,2,3,3,5,0,1,1,0,0,3,1,1,1,4,0,0,1,1,4,59,3,3,5,2,0,0,0,0,0,2128,2128,814,4942.632,0.0,0.0,406.729
6,3,2,0,2,0,1,0,0,10,2,1,0,0,41,3,3,2,2,3,3,0,0,0,0,0,0,1,1,1,5,0,0,0,1,1,48,1,2,0,2,0,0,0,0,925,925,925,1956,4728.812,0.0,2505.49,299.807
4,1,1,0,4,0,1,0,0,7,3,0,0,0,3,0,0,2,2,2,2,1,0,1,0,0,0,1,0,0,0,1,1,0,1,3,41,4,3,1,8,0,0,0,0,350,0,700,1595,886.944,0.0,43.945,37.054
2,3,1,0,1,1,1,0,0,5,4,1,0,3,5,2,5,3,3,2,3,0,0,0,2,0,3,1,1,1,1,0,3,0,2,15,37,5,2,2,8,0,0,0,0,1869,1869,1869,2038,17730.841,0.0,4870.142,1329.639
5,3,3,0,3,1,1,0,0,12,2,1,1,3,3,2,5,3,3,3,3,0,0,2,2,1,3,1,1,1,4,0,2,0,3,8,48,4,2,0,6,0,0,0,0,4136,4536,4536,833,7598.657,0.0,600.716,1094.095
7,4,2,1,4,0,1,0,0,1,3,0,1,0,3,2,1,1,1,2,1,0,0,0,0,0,1,0,0,1,3,0,1,0,1,0,58,1,1,2,1,0,0,0,1,1098,1098,1098,4998,9222.227,1944.905,3606.448,68.864
3,2,2,0,4,1,1,0,0,7,4,1,0,0,5,2,1,2,1,4,4,0,1,0,0,1,0,1,0,0,0,1,0,0,2,2,65,3,1,5,1,0,0,0,0,440,0,1761,758,3318.915,0.0,917.184,343.603
7,3,2,0,3,1,1,0,0,4,3,1,1,3,41,2,2,2,1,3,3,1,0,1,0,1,1,1,1,1,4,1,2,0,2,4,64,3,2,2,4,0,0,0,0,266,1596,3192,436,5852.497,0.0,197.595,479.973
4,2,1,0,3,0,1,0,0,5,4,0,0,1,3,0,0,1,2,2,2,0,1,1,0,1,1,1,1,1,1,0,0,0,1,2,58,3,1,0,1,0,0,0,0,920,920,920,1239,2535.0,0.0,578.159,155.858
3,4,2,1,1,1,2,0,1,20,1,1,0,0,41,2,0,3,2,1,1,0,0,2,2,0,4,1,1,1,6,3,1,0,1,3,24,3,4,5,2,0,0,0,0,789,1603,2137,1143,6028.412,1129.521,1751.03,462.508
8,4,2,0,4,0,1,0,0,7,2,1,0,1,1,3,3,2,2,4,3,1,1,2,2,1,2,1,1,1,1,0,5,0,2,3,38,4,2,5,3,0,0,0,0,1732,1732,1732,3542,16656.633,1041.261,5602.876,1262.828
5,2,2,0,3,0,1,0,0,10,2,1,0,0,42,2,1,2,3,4,4,0,0,0,0,0,0,0,0,1,5,0,0,0,1,5,73,3,1,5,3,0,0,0,0,1152,1152,1152,1144,3916.0,0.0,1653.752,571.451
5,1,1,0,2,0,1,0,0,2,3,1,1,0,0,0,0,1,2,2,3,0,0,1,0,0,1,1,1,1,5,0,0,0,1,4,34,3,1,2,2,0,0,0,0,0,663,663,294,5588.8,1259.511,0.0,323.879
4,2,1,0,3,0,1,0,0,15,3,0,1,0,0,3,2,1,3,4,4,0,0,0,0,0,1,0,0,1,6,2,0,0,2,4,62,2,1,5,1,0,0,0,0,408,1020,1020,1321,6863.368,0.0,1142.744,1480.554
1,2,1,0,1,0,1,0,0,7,3,0,1,0,0,0,0,1,1,3,3,0,0,0,0,0,1,1,0,1,2,0,0,0,1,2,37,3,1,2,1,0,0,0,0,0,616,616,370,1158.0,0.0,0.0,268.726
2,4,2,0,1,0,1,0,0,20,1,0,0,0,0,2,1,1,2,3,3,0,0,0,0,0,0,0,0,1,5,0,2,0,2,5,85,5,1,5,3,0,0,0,0,1774,1774,1774,1028,14155.038,8372.453,989.47,829.613
4,1,1,0,3,0,1,0,0,3,3,0,0,1,3,1,1,2,4,3,4,0,0,1,1,0,1,1,1,1,1,0,2,0,3,10,24,4,1,0,3,0,0,0,0,701,701,701,1798,5719.706,0.0,1058.587,1073.753
2,6,5,2,3,1,1,0,0,7,2,1,1,0,0,3,4,5,3,4,4,1,1,1,0,1,1,1,1,1,3,0,7,0,2,20,62,1,2,1,3,0,0,0,0,1850,3238,3700,857,13121.0,0.0,3047.921,2993.677
1,4,3,0,1,1,1,0,0,7,2,0,1,7,1,2,6,2,3,2,3,1,1,2,2,1,2,1,1,1,5,0,4,0,2,30,40,5,2,5,8,0,0,0,0,2706,2706,2706,1726,12113.167,517.723,3737.695,2892.704
6,0,1,0,4,0,1,0,0,0,2,1,0,7,1,0,0,1,3,2,2,1,0,1,0,1,3,1,0,1,4,1,0,0,2,26,52,4,2,0,8,0,0,0,0,870,870,870,1075,4125.992,0.0,489.5,2424.119
6,4,2,0,1,0,1,0,0,4,5,1,1,2,2,2,4,2,3,3,4,1,1,0,0,1,2,1,1,1,4,0,3,0,3,8,60,4,2,3,2,0,0,0,0,5352,5352,5352,2411,23655.129,7550.608,6879.204,1047.469
3,1,1,1,3,0,1,0,0,7,4,0,1,0,0,3,2,2,2,2,2,0,1,0,0,1,0,1,0,1,6,2,0,0,1,0,67,2,1,5,1,1,0,3,0,230,460,460,3584,5334.812,625.519,1787.897,241.66
1,3,1,1,1,0,1,0,0,15,2,1,1,3,2,2,5,4,3,5,5,0,0,1,0,1,1,1,1,1,3,3,3,1,2,20,59,2,2,5,2,0,0,0,0,2344,3716,3716,1100,11831.182,0.0,2704.658,3790.595
1,2,1,0,3,0,1,0,0,8,3,1,1,0,0,3,4,3,2,4,4,0,1,0,0,1,0,1,1,1,3,1,4,1,1,1,60,3,1,5,1,0,0,0,0,159,1522,1522,1056,6462.714,0.0,966.383,701.165
2,3,1,0,1,0,1,0,0,12,2,0,0,0,0,2,0,3,4,4,4,0,0,0,0,0,5,1,0,1,1,4,0,0,1,17,52,3,4,5,3,0,0,0,0,1210,1512,1512,1599,19835.032,5868.259,2371.922,1644.421
5,4,3,0,4,1,1,0,0,14,3,0,0,4,2,2,4,2,4,2,4,1,1,1,0,4,2,1,1,1,2,0,0,0,2,4,51,4,2,1,4,0,0,0,0,2235,2235,2235,1758,12465.612,1070.617,4192.792,551.869
1,3,2,0,1,1,1,0,0,30,2,1,1,3,3,2,4,2,3,2,3,0,3,1,4,1,4,1,1,1,6,4,2,0,3,25,46,4,3,0,6,0,0,0,0,1621,3935,3935,747,14356.71,5760.517,1528.02,3451.044
1,2,2,1,1,1,1,0,0,5,3,0,1,2,41,2,3,1,2,2,2,0,0,1,1,2,1,1,1,1,4,0,0,0,2,8,67,5,1,5,6,0,0,0,0,1779,1779,2371,1556,5892.271,0.0,2506.992,776.314
3,3,1,1,2,0,1,0,0,8,3,1,1,0,0,2,1,1,3,3,4,0,1,1,0,1,0,1,1,1,5,1,0,0,1,1,59,2,1,5,1,0,0,0,0,211,2112,2112,376,9550.892,0.0,355.023,472.814
5,2,2,0,7,0,1,0,0,7,3,1,1,1,41,3,1,3,2,5,5,0,0,0,1,0,1,1,1,0,0,0,1,0,2,2,73,2,2,5,5,0,0,0,0,1128,0,1128,4182,8265.161,0.0,3381.807,601.697
1,1,1,0,6,1,1,0,0,2,6,0,0,0,0,3,4,1,3,5,5,0,0,0,0,0,1,1,0,1,3,0,0,0,1,3,48,3,1,0,3,0,0,0,0,720,720,1440,1051,19818.755,12902.108,1014.349,667.739
2,2,2,0,3,0,1,5,3,7,3,0,1,0,42,3,2,1,3,3,4,0,0,0,0,0,0,0,0,1,5,0,5,0,2,3,81,2,1,5,3,0,0,0,0,1562,1562,1562,2371,10721.573,3744.951,3217.915,502.08
2,4,1,1,2,1,1,0,0,7,2,1,1,7,1,2,7,2,4,2,3,0,1,0,4,1,2,0,0,1,6,0,0,1,1,2,26,3,2,5,4,0,0,0,0,2217,2217,2852,590,7875.0,0.0,1800.824,767.677
4,2,1,1,1,0,1,0,0,20,5,0,1,0,41,2,1,1,3,1,1,0,0,0,0,0,2,0,0,1,4,0,0,0,1,3,61,3,2,3,2,0,0,0,0,1400,1400,1400,1838,14798.665,5423.345,2629.078,725.684
4,1,1,0,1,0,1,3,0,5,2,0,1,0,2,3,3,1,2,2,2,0,0,1,0,0,1,1,1,1,2,0,1,0,1,2,28,4,1,2,2,0,0,0,0,834,834,834,1541,4590.226,307.373,501.262,124.988
7,2,2,0,3,0,1,0,0,6,3,1,1,3,3,3,2,2,3,2,3,0,0,1,1,0,2,1,1,1,3,0,1,0,1,4,27,5,2,2,7,0,0,0,0,1140,1140,1140,780,5703.241,0.0,217.099,271.614
5,2,1,0,7,0,0,0,0,3,3,1,1,1,2,0,0,3,4,4,5,1,0,0,0,0,1,1,0,1,4,0,0,0,1,0,49,2,4,1,8,0,0,0,0,674,674,674,1284,6206.815,166.163,581.736,66.592
8,2,1,0,3,0,1,0,0,7,3,1,1,0,0,3,12,2,2,3,2,0,0,1,1,1,2,1,1,1,1,0,0,0,2,10,62,3,2,4,8,0,0,0,0,273,273,273,3167,17917.199,1931.441,1379.888,4541.864
7,3,2,1,3,1,1,0,0,5,4,1,1,1,42,3,2,3,3,3,4,0,0,2,1,1,0,1,1,1,5,0,2,0,3,4,50,4,1,2,3,0,0,0,0,1436,1436,1436,1082,4618.133,0.0,864.473,1372.078
6,3,3,0,3,1,1,0,0,10,3,1,1,5,41,3,3,4,3,3,4,0,0,1,1,0,2,1,1,1,4,0,4,1,3,20,31,3,2,0,4,0,0,0,0,1716,1716,2288,543,8840.891,687.054,502.048,2149.567
5,4,2,0,2,0,1,0,0,7,1,1,0,0,0,3,4,4,3,3,4,0,1,1,1,0,4,1,1,1,3,0,1,0,3,10,40,2,4,5,6,0,0,0,0,0,5487,5487,553,5575.906,1889.544,0.0,88.985
7,3,2,1,3,1,1,0,0,5,4,0,0,1,3,2,2,2,3,3,4,0,0,1,1,0,2,1,1,1,3,0,1,0,3,2,49,4,2,5,6,0,0,0,0,1672,1672,1672,2405,11719.0,1263.036,2928.868,186.515
4,3,2,0,3,1,1,0,0,30,2,0,1,0,0,1,6,5,2,3,4,0,2,1,1,1,0,1,1,1,6,3,0,0,2,6,62,5,2,5,2,0,0,0,0,617,1440,1440,1386,33635.767,21045.2,2072.095,1627.975
5,6,3,1,3,1,1,6,3,7,4,1,1,3,2,2,3,4,2,3,3,1,2,2,2,1,2,1,1,1,3,0,5,0,5,1,61,4,2,4,4,0,0,0,0,2840,2840,2840,2290,23642.508,0.0,15175.935,530.2
5,3,2,0,4,1,1,0,0,15,3,1,1,2,5,3,5,2,2,3,4,0,1,1,1,1,2,1,1,1,2,0,0,0,1,8,53,4,1,2,5,0,0,0,0,0,1738,1738,1838,6928.785,0.0,0.0,1873.361
6,3,2,0,2,1,1,0,0,7,2,0,1,0,42,3,5,1,2,2,4,1,1,0,2,1,1,1,1,1,5,0,3,0,2,3,70,4,2,2,4,0,0,0,0,0,1886,1886,149,11929.0,0.0,0.0,1748.15
7,6,2,1,4,0,1,0,0,2,2,1,1,4,3,3,4,2,4,3,3,0,1,0,3,1,3,1,1,1,3,2,0,0,3,0,30,3,2,5,8,0,0,0,0,2080,2080,2080,1967,13332.517,5616.307,3977.831,263.99
5,2,1,0,1,0,1,0,0,10,3,0,1,0,41,3,2,1,3,4,4,0,0,0,0,0,0,0,0,1,1,0,1,0,2,10,85,3,1,5,2,0,0,0,0,919,919,919,4013,6132.806,62.011,1625.793,1682.23
6,3,2,1,3,1,1,0,0,0,2,0,0,3,3,2,7,1,3,2,3,0,0,1,2,1,2,1,1,1,6,0,1,0,2,4,30,4,1,1,5,0,0,0,0,2210,2210,2210,1194,2814.177,0.0,839.606,525.149
6,4,2,1,3,1,1,0,0,12,1,1,1,7,3,2,14,3,3,2,2,1,0,2,3,1,2,1,1,1,3,0,2,0,3,20,38,4,4,0,6,0,0,0,0,4416,4416,4416,1086,25081.791,8754.183,1043.296,2547.226
4,3,1,1,3,1,1,0,0,5,1,1,1,0,0,2,5,4,3,2,3,0,0,2,2,1,2,1,1,1,4,0,3,1,2,2,32,3,1,1,4,0,0,0,0,3532,3532,3532,565,5625.182,0.0,557.938,295.029
5,3,2,0,2,0,1,0,1,5,3,1,0,7,2,3,8,3,4,4,4,1,1,2,1,1,2,1,1,1,2,0,1,0,2,9,58,3,5,5,4,0,0,0,0,0,1378,1378,28,12696.081,0.0,0.0,556.616
5,4,3,1,2,1,1,0,0,15,3,0,1,2,3,3,0,0,0,0,0,0,0,1,1,0,2,1,1,1,2,0,1,1,2,6,53,3,2,5,4,0,0,0,0,0,2610,4416,1055,4937.02,0.0,0.0,311.176
2,3,2,0,9,1,0,0,5,7,4,1,1,0,0,3,7,3,3,2,3,1,0,2,1,1,2,1,1,1,6,0,2,0,2,6,38,3,2,0,6,1,0,7,0,0,750,750,280,4351.758,0.0,0.0,838.86
3,3,2,0,1,0,1,0,0,10,4,0,1,1,1,3,2,4,3,4,5,0,0,1,1,1,2,1,1,1,3,2,0,0,1,4,45,3,3,5,4,0,0,0,0,292,2632,2632,601,13980.55,0.0,963.651,560.826
2,5,3,0,1,1,1,0,0,10,2,1,1,4,3,2,5,2,3,3,3,1,1,1,1,1,5,1,1,1,3,0,5,0,3,3,48,2,2,5,7,0,0,0,0,3755,3755,3755,892,8292.957,0.0,2736.461,534.889
6,2,2,0,4,1,1,0,0,5,3,1,1,1,3,2,3,4,4,3,3,0,1,0,0,1,1,1,0,1,4,0,5,0,2,8,83,2,2,5,3,0,0,0,0,2100,2100,2100,4713,10219.339,601.227,2028.941,1345.362
7,4,2,1,3,1,1,0,0,25,2,1,0,5,2,3,25,6,2,2,3,0,1,0,4,2,4,1,1,1,4,0,6,0,2,4,42,3,2,0,6,0,0,0,0,2683,2683,2683,960,24159.0,0.0,1081.518,366.673
4,4,3,0,2,1,1,0,0,7,1,1,1,2,3,2,2,2,3,4,4,0,1,0,0,1,0,1,1,1,5,0,1,0,3,20,73,2,2,5,3,0,0,0,0,1232,1688,3054,106,19229.839,8952.834,295.534,2358.835
3,2,1,0,1,0,1,0,0,7,2,1,1,4,1,0,0,1,2,3,3,1,1,2,0,0,2,1,1,1,3,0,2,0,1,1,85,3,2,0,1,0,0,0,0,0,975,975,590,2076.343,0.0,0.0,349.682
3,1,1,0,4,0,1,0,0,15,2,1,1,0,0,3,1,1,2,3,3,0,0,0,0,0,0,0,0,1,3,0,0,0,1,2,85,1,1,5,1,0,0,0,0,617,617,617,4405,3272.0,0.0,1645.29,159.639
2,3,1,1,1,0,1,0,0,5,4,1,0,5,3,0,0,4,4,3,4,1,0,0,0,1,3,1,1,1,3,1,4,0,2,5,22,2,3,0,5,0,0,0,0,208,1660,2490,648,7914.064,343.108,488.648,785.855
1,3,1,1,2,0,1,0,0,9,4,1,1,0,0,2,5,1,2,5,5,0,0,2,2,1,3,1,1,1,1,0,1,1,2,15,48,3,3,5,2,0,0,0,0,1440,960,1920,757,9409.626,0.0,1981.834,2500.17
7,3,2,0,4,0,1,0,0,10,2,0,1,1,3,3,1,1,2,2,3,0,0,2,1,1,2,1,1,1,4,0,1,0,2,4,25,5,2,0,3,0,0,0,0,860,860,860,1234,6313.306,0.0,1465.113,1288.04
7,3,1,0,7,0,1,0,0,30,2,1,1,0,0,0,0,1,2,1,2,0,0,3,1,1,3,1,1,1,6,0,0,0,1,5,19,3,3,2,2,0,0,0,0,0,609,609,755,1533.427,0.0,0.0,331.17
7,3,1,0,3,1,1,0,0,14,1,0,1,4,42,1,8,3,1,2,2,0,2,0,0,1,4,1,1,1,5,1,1,0,2,1,48,2,2,5,3,0,0,0,0,252,3024,3024,848,5302.522,0.0,344.194,563.963
2,3,2,0,1,1,1,0,0,10,0,0,1,0,0,0,0,1,4,4,4,1,0,1,1,0,1,1,1,1,6,0,6,0,2,3,33,3,1,5,1,0,0,0,0,725,725,725,3348,7587.971,191.276,4211.363,310.674
4,1,1,0,1,0,1,0,0,21,2,1,1,0,0,0,0,1,1,5,5,0,0,0,1,0,1,0,0,1,3,1,0,0,1,3,75,3,1,4,2,0,0,0,0,374,1123,1123,828,4313.0,774.338,131.244,508.496
3,3,1,1,3,0,1,0,0,40,2,1,1,6,3,2,5,6,3,3,4,0,1,1,1,1,2,1,1,1,4,0,0,0,2,20,39,3,3,4,3,0,0,0,0,1862,1862,1862,732,13034.068,3409.574,1022.726,2929.84
1,3,1,1,1,1,0,3,0,1,4,0,1,1,2,2,3,3,3,1,3,1,0,1,0,2,0,1,1,1,5,0,4,0,2,2,60,3,1,0,4,0,0,0,0,2400,2400,3600,1390,8141.882,0.0,3621.542,461.462
4,3,2,1,1,1,1,0,0,20,2,1,0,2,3,3,2,4,2,4,3,0,2,0,2,2,0,1,1,1,3,1,1,1,2,15,70,5,2,5,5,0,0,0,0,1155,1386,1848,1857,16096.116,0.0,3124.123,5485.435
7,5,3,1,1,1,1,0,0,14,2,1,1,3,3,2,5,1,3,3,3,1,0,1,0,1,2,1,1,1,3,0,5,0,4,3,64,4,2,5,5,0,0,0,0,2872,2872,2872,689,6687.091,0.0,897.96,758.579
1,4,1,0,6,1,1,0,0,14,1,1,1,3,2,2,4,3,2,3,3,0,0,1,0,1,0,1,1,1,6,2,0,0,2,10,69,2,2,5,6,0,0,0,0,822,4110,6990,569,46957.333,35747.95,752.673,2419.878
6,3,1,1,3,0,1,0,0,9,3,0,0,0,0,2,2,3,4,5,5,1,1,2,0,1,1,1,1,1,1,2,1,0,1,3,45,2,2,0,3,0,0,0,0,468,1169,1169,544,9945.725,3579.536,217.952,357.603
8,3,2,0,2,0,1,0,0,1,1,0,0,1,2,3,3,1,3,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,31,2,2,0,1,0,0,0,0,1702,726,1702,2344,7107.857,1802.034,3496.738,270.833
5,4,2,0,2,0,1,0,0,5,3,1,0,0,42,2,6,2,3,4,4,0,0,1,1,1,2,1,1,1,6,0,2,0,1,0,49,3,3,1,3,0,0,0,0,640,640,1280,692,7098.782,0.0,424.855,88.952
6,4,2,1,3,1,1,0,0,30,3,1,1,4,2,3,10,3,3,4,5,0,0,2,5,1,3,1,1,1,2,0,4,0,4,30,44,4,2,4,5,0,0,0,0,5710,5710,5710,497,29936.806,13246.162,552.085,2743.597
3,2,1,0,4,0,1,0,0,35,6,1,1,9,1,2,9,2,4,2,3,1,1,1,0,1,3,1,1,1,1,0,1,0,1,8,29,4,2,5,3,0,0,0,0,0,604,721,918,5761.467,0.0,0.0,505.149
5,3,2,0,1,1,2,0,0,3,2,0,0,0,0,0,0,3,1,3,3,0,0,0,0,0,0,1,1,1,4,0,0,1,4,6,36,2,2,5,7,0,0,0,0,1408,1408,1408,1943,5281.973,0.0,388.295,597.795
5,2,2,0,4,0,1,0,0,3,3,1,0,7,3,0,0,1,3,2,2,0,0,0,1,0,3,0,0,1,3,0,0,0,1,0,24,2,2,5,5,0,0,0,0,753,753,753,3494,8086.542,114.929,2819.204,81.211
7,5,3,1,3,0,0,14,6,20,1,1,0,14,2,2,12,2,2,3,4,0,0,2,4,1,2,1,1,1,4,0,5,1,4,40,41,5,2,5,7,0,0,0,0,5293,5833,6914,1205,19531.473,0.0,1917.82,4712.084
4,5,4,3,1,1,1,7,0,15,1,1,0,7,41,3,5,1,3,1,2,0,1,1,2,1,4,1,1,1,6,0,3,0,2,10,47,5,2,2,7,0,0,0,0,1400,3200,3200,1229,7829.7,0.0,1781.291,2214.725
7,4,2,0,2,0,1,0,0,15,1,0,1,2,2,2,3,1,3,2,3,0,0,1,0,1,1,1,0,1,2,0,4,0,1,10,20,3,2,1,1,0,0,0,0,1140,1140,1140,1639,8065.0,1371.529,539.979,1267.304
6,2,1,0,1,0,1,0,0,1,2,1,0,0,0,0,0,2,3,2,1,1,0,0,0,0,0,1,0,1,6,1,1,0,1,7,55,1,3,1,6,0,0,0,0,436,1307,1307,1735,1702.49,0.0,273.255,314.57
2,2,1,0,3,0,1,0,0,10,4,0,1,0,0,3,4,1,1,5,5,0,0,0,0,0,1,0,0,1,2,2,2,0,1,1,48,2,1,1,1,0,0,0,0,390,780,780,2312,12230.071,4532.734,2463.623,391.902
1,2,1,0,5,0,1,0,0,14,1,1,1,0,0,2,0,3,2,4,3,0,0,0,0,1,0,0,0,1,6,1,2,0,1,7,52,3,2,0,1,0,0,10,0,504,2520,3360,782,5475.0,1354.75,1484.787,437.712
